business_id,address,city,state,postal_code,name,review_count,stars,type,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,WheelchairAccessible,Caters,GoodForKids,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTakeOut,RestaurantsTableService,BusinessParkingTypes,RestaurantsPriceRange,Ambience_Offered,Alcohol,WiFi,Music_Offered,Categories_Offered,Categories_NightLife,Categories_Bars,Categories_AmericanTraditional,Categories_FastFood,Categories_Pizza,Categories_Sandwiches,Categories_Coffee&Tea,Categories_Italian
XFFRWQjmc41_5iuxI12xgQ,"771 East Horizon Drive, Suite 128",Henderson,NV,89015,Capriotti's Sandwich Shop,34,3.0,business,1,0,1,0,1,1,0,0,1,1,0,1,0,0, 1,1,0,0,0,2,0,0,1,0,0,0,0,0
0LGnU7V3nepi8NUNzyQOXw,"6770 N Durango Dr, Ste 140",Las Vegas,NV,89149,Einstein Bros Bagels,73,3.5,business,1,0,1,0,1,1,0,1,0,1,0,1,0,1, 1,0,0,2,0,5,0,1,0,0,0,0,0,0
p6cPotjmAeI-o66BcKIoLQ,"6125 S. Fort Apache Rd, #200",Las Vegas,NV,89109,Nina,3,4.5,business,0,0,1,0,0,1,0,0,0,1,1,1,1,0, 2,0,0,0,0,3,0,0,0,0,0,0,0,0
q6Wa5iJwcuBxMpI2kZXUAQ,5117 W Charleston,Las Vegas,NV,89146,Robertos Taco Shop,40,2.5,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,2,0,0,0,0,0,0,0,0
klEZ5XCoRd5lwcEwK7cMXQ,"6640 N Durango Dr, Ste 180",Las Vegas,NV,89149,Deli Den,19,3.5,business,0,0,1,1,0,1,0,0,0,1,0,1,1,1, 2,0,0,0,0,2,0,0,0,0,0,0,0,0
Rw_kLgXFWEJcDOTVpAVKPg,"4262 Blue Diamond Rd, 156-375",Las Vegas,NV,89139,Sin City Dogs,6,4.5,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,4,0,0,0,0,0,0,0,0
xUEoAG8qto7HXQnEqMcuuA,9905 S Eastern Ave,Henderson,NV,89183,Cheeburger Cheeburger,137,3.0,business,1,0,1,1,0,1,1,1,0,1,1,1,1,0, 2,1,0,2,0,3,0,0,0,0,0,1,0,0
zXBrfL_ohYMuBZWvF8EcSA,7521 W Lake Mead Blvd,Las Vegas,NV,89128,Cafe Zupas,266,3.5,business,1,0,1,0,1,1,0,1,0,1,0,1,0,1, 1,1,0,2,0,7,0,0,1,0,0,0,0,0
uW6UHfONAmm8QttPkbMewQ,8090 S Durango Dr,Las Vegas,NV,89113,Island Flavor,955,4.5,business,1,0,1,1,1,1,0,0,0,1,0,1,1,1, 2,1,0,0,0,4,0,0,0,0,0,0,0,0
qL1YorxvE_D-xoPF9f6f8w,3650 S Jones Blvd,Las Vegas,NV,89103,Aracely's SAZON Colombiano,48,3.5,business,1,0,1,1,1,1,1,0,0,1,1,1,1,1, 2,0,0,2,0,7,0,0,0,0,0,0,0,0
IoyamGmKao_hfQBvFKihyA,"Fiesta Henderson, 778 W Lake Mead Pkwy",Henderson,NV,89015,Amigo's Mexican Cantina,60,3.0,business,1,0,1,0,1,1,1,0,0,1,1,1,1,1, 2,1,2,2,1,9,0,0,0,0,0,0,1,1
nO2mE8gLNxi1Fsm6bZsn-g,"Suncoast Hotel & Casino, 9090 Alta Dr",Las Vegas,NV,89145,The Game,27,3.5,business,1,0,1,0,0,0,1,0,0,1,0,0,0,1, 2,1,2,0,0,5,0,0,0,0,0,0,1,1
8pLlsYgvrC5SJL1Con8FYw,1050 S Rampart Blvd,Las Vegas,NV,89145,Baja California Restaurant & Cantina,27,3.5,business,0,0,1,0,0,1,1,1,0,1,1,0,1,1, 2,0,2,0,0,2,0,0,0,0,0,0,0,0
co40Xq-xDDC6ogEjFUM1Sw,4864 W Lone Mountain Rd,Las Vegas,NV,89130,Dragon Bowl,5,4.0,business,0,0,1,1,0,1,0,0,1,1,1,1,1,0, 2,4,0,0,0,2,0,0,0,0,0,0,0,0
V8wvvaOaRFqrjuPqVPuMjw,7501-7699 Haven St,Las Vegas,NV,89123,Pita's,9,2.5,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0, 2,0,0,0,0,6,0,0,0,0,0,0,0,0
TXS-9SUkjpZFz29XOB1SPg,2211 S Las Vegas Blvd,Las Vegas,NV,89104,M&M Soul Food Cafe,217,3.0,business,1,0,1,0,1,1,1,0,0,1,0,1,1,1, 2,1,0,0,0,4,0,0,0,0,0,0,0,0
tHPOIQioGnKoldwvxWRxHQ,,Henderson,NV,89012,Sin City Brew Tours,17,5.0,business,1,0,1,1,0,0,0,0,0,0,1,0,0,3, 2,0,0,0,0,9,0,0,0,0,0,0,1,1
DPP0CBruunTELEtNgQ3RIQ,72 W Horizon Ridge Pkwy,Henderson,NV,89012,Sultan's Grill- Henderson,75,3.5,business,1,0,1,0,1,1,1,0,1,1,0,1,1,1, 1,1,0,2,0,4,0,0,0,0,0,0,0,0
Rd6f8vuyYgcfg-RPh6GXHw,"5757 Wayne Newton Blvd, Terminal 1 Gate C-7, McCarran International Airport",Las Vegas,NV,89119,Brookwood Farms BBQ,4,3.0,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0, 2,0,0,0,0,4,0,0,0,0,1,0,0,0
lxM13Vq0WzbLVxq1Cl04zQ,"McCarran International Airport, 5757 Wayne Newton Blvd",Las Vegas,NV,89111,Nathan's Famous,23,2.0,business,0,0,1,0,0,1,0,0,0,0,0,1,0,0, 1,0,0,0,0,3,0,0,0,0,0,0,0,0
6T39H2dGUnrM91WqvR0VcQ,"6120 W Tropicana Ave, Ste A17",Las Vegas,NV,89103,Mr. Tea,90,4.5,business,1,0,1,1,0,0,0,1,0,0,0,1,0,5, 1,0,0,2,0,4,0,1,0,0,0,0,0,0
pKk7jCFIm96qDdk0laVT2w,3950 S Las Vegas Blvd,Las Vegas,NV,89119,StripSteak,986,4.0,business,0,0,1,1,0,0,1,0,0,1,1,0,1,1, 4,1,2,0,0,4,0,0,0,0,0,0,0,0
leXt81sCi1dyH1RF7nT3ig,6584 N Decatur Blvd,Las Vegas,NV,89131,Roberto's Tacos,44,2.0,business,1,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,1,0,0,0,2,0,0,0,0,0,0,0,0
g62SlImzhs6_1t-knPjd8w,3950 Las Vegas Blvd S,Las Vegas,NV,89119,Red Square Restaurant & Vodka Lounge,526,4.0,business,0,0,1,1,0,0,1,0,0,1,1,1,1,2, 3,1,2,2,0,11,0,0,0,0,0,1,1,1
J367M0krlEx5jJ8M7daJgg,3900 Las Vegas Blvd. South,Las Vegas,NV,89119,Flight,20,3.5,business,0,0,1,1,0,0,1,0,0,1,0,0,0,0, 2,0,2,0,0,1,0,0,0,0,0,0,0,1
rYG3Bbsf3u2P4N4ZxQXyKw,"6825 W Russell Rd, Ste 115",Las Vegas,NV,89118,Bachi Healthy Life Kitchen,79,3.5,business,0,0,1,0,0,1,1,0,0,1,1,1,1,1, 2,1,2,2,0,3,0,0,0,0,0,0,0,0
pXYkQYvoy3z6avJSNeF9Uw,3369 Thom Blvd.,Las Vegas,NV,89130,The HideAway,6,4.0,business,1,0,1,0,0,0,1,1,0,1,0,1,0,0, 1,0,2,2,1,6,0,0,0,0,0,1,1,1
X3s0BN02lS6EigSnJaSyDw,"9500 S Eastern Ave, Ste 150",Las Vegas,NV,89123,Teriwoki,4,3.5,business,0,0,1,1,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,3,0,0,0,0,0,0,0,0
5FiuxRWs-indyk2Y9imkSg,2381 E Windmill Ln,Las Vegas,NV,89123,Chopstix,81,3.5,business,1,0,1,0,1,1,1,0,1,1,0,1,1,1, 1,1,0,0,0,2,0,0,0,0,0,0,0,0
J9PpzmGbZz-3w8nd1aR1aQ,"Hard Rock Hotel and Casino, 4455 Paradise Rd",Las Vegas,NV,89136,Relax Pool,3,4.0,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1
hPclwunHi36YV8cPghWJBg,"3242 E Desert Inn Rd, Ste 9",Las Vegas,NV,89121,Thai Food To Go,277,4.5,business,1,0,1,1,1,1,1,0,1,0,1,1,1,1, 1,1,0,0,0,2,0,0,0,0,0,0,0,0
kvxSYzWonG0Gf0TlOF0nkA,401 S Decatur Blvd,Las Vegas,NV,89107,Taco Bell,12,3.0,business,1,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,4,0,0,0,0,1,0,0,0
lL6rDgbf3KuYC7xG9_oOGg,"9400 S Eastern Ave, Ste 106A",Henderson,NV,89123,The Berliner,11,3.5,business,0,0,1,0,0,1,0,0,0,0,0,1,0,1, 1,0,0,2,0,3,0,0,1,0,0,0,0,0
9ZDfXwG2dPN6lbKpWkAnsA,"3315 E Russell Rd, Ste 184 Ste A-4",Las Vegas,NV,89120,GFY Burgers and Fries,7,3.5,business,0,0,1,0,0,1,0,1,0,1,0,1,0,0, 2,0,0,0,0,4,0,0,0,0,0,0,0,0
yN-RPaFZfUPtAVxoWtYuNg,,Las Vegas,NV,,Sausagefest Food Truck,42,3.5,business,0,0,1,0,0,1,0,0,0,1,0,1,0,2, 1,1,0,0,0,4,0,0,0,0,0,0,0,0
l1GJnB9TJgGgEeI4at1M0A,"5030 Paradise Rd, Ste B",Las Vegas,NV,89119,El Frescos Cocina Mexicana,186,5.0,business,1,0,1,0,1,1,1,0,0,1,0,1,1,0, 1,1,0,0,0,5,0,0,0,0,0,0,0,0
FO_6o6BAs3s8yzd-gDh3jQ,4680 S Decatur Blvd,Las Vegas,NV,89103,Jack In the Box,7,3.0,business,1,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,2,0,0,0,0,1,0,0,0
OFNXLfKbnsh7zV6Iu3EbyA,3500 Wynn Rd,Las Vegas,NV,89103,Flamingo Pizza,243,3.5,business,1,0,1,1,1,1,1,1,1,1,1,1,1,2, 2,1,0,2,0,2,0,0,0,1,0,0,0,0
Sv0mCDEF0-V-HGR0nk5Egg,1675 Industrial Rd,Las Vegas,NV,89102,Hard Hat Lounge,40,4.0,business,1,0,1,1,0,0,1,0,0,1,0,1,0,1, 1,1,2,0,4,8,0,0,0,0,0,0,1,1
uTn8bL6sabHD2916u5mvkA,"11010 Lavender Hill Dr Suite, 11010 Lavender Hill Dr, Ste 100",Las Vegas,NV,89135,Panda Express,14,4.0,business,1,0,1,0,1,1,1,0,0,1,0,1,1,0, 1,1,0,0,0,3,0,0,0,0,1,0,0,0
HUwzarG0givckxXWTF5lIQ,"8635 S Rainbow Blvd, Ste 110",Las Vegas,NV,89139,MAMAOH,133,4.5,business,0,0,1,1,1,1,0,0,0,1,1,1,1,0, 2,1,0,0,0,3,0,0,0,0,0,0,0,0
ubt9YKL8nT-1WMu2QLxuNg,7780 S Jones Blvd,Las Vegas,NV,89139,Rice Trax Teriyaki Grill,105,4.5,business,0,0,1,1,1,1,1,0,0,1,0,1,0,1, 1,1,0,0,0,3,0,0,0,0,0,0,0,0
IUm5jbVbC49gAI-q2KrZLA,2120 N Rampart Blvd,Las Vegas,NV,89128,Starbucks,26,3.5,business,1,0,1,0,0,0,0,1,0,0,0,1,0,1, 1,0,0,2,0,2,0,1,0,0,0,0,0,0
8Yz1eFsaUy-ny3B6YZDOrg,7380 Las Vegas Blvd S,Las Vegas,NV,89123,Outback Steakhouse,184,3.5,business,1,0,1,0,0,1,1,0,0,1,1,1,1,0, 2,1,2,0,0,2,0,0,0,0,0,0,0,0
-nKIDHXa5H23rq8d6KGT_Q,"Mandalay Bay Resort & Casino, 3950 Las Vegas Blvd S",Las Vegas,NV,89119,Rumjungle,197,3.5,business,0,0,1,1,0,0,0,0,0,1,0,0,0,2, 3,0,2,0,1,3,0,0,0,0,0,0,1,1
h_NnD6TPuhIFy2ZdqOlUgQ,5625 S Rainbow Blvd,Las Vegas,NV,89118,Euro Market & Deli,22,4.5,business,0,0,1,0,0,1,1,0,0,1,0,1,0,0, 1,0,1,2,0,6,0,0,0,0,0,0,0,0
U4ZvCExEi8Chtzu9IVrkCg,1305 Vegas Valley Dr,Las Vegas,NV,89169,Magura Pizza,10,3.0,business,0,0,1,1,1,1,1,0,1,1,0,1,1,1, 1,0,0,2,0,2,0,0,0,1,0,0,0,0
Os1n1_idfw9vv9kwULGJnQ,"3909 W Sahara Ave, Ste 1",Las Vegas,NV,89102,Island Style,670,4.5,business,1,0,1,1,1,1,1,0,0,1,1,1,1,1, 2,1,0,2,0,4,0,0,0,0,0,0,0,0
A81a8oV8DAxnGLY2_r8dUQ,"3910 S Maryland Pkwy, Ste 9",Las Vegas,NV,89119,Tapioca Express,100,3.5,business,1,0,1,0,0,0,0,0,0,0,0,1,0,1, 1,0,0,2,0,5,0,1,0,0,0,0,0,0
6o-ordLlcytlaIsGZzOF0w,65 S Stephanie St,Henderson,NV,89012,Caribbean Cooker,13,3.0,business,0,0,1,1,0,1,0,1,0,1,0,1,1,1, 2,0,2,0,0,5,0,0,0,0,0,0,0,0
oLbHJ_qJh78Kw4fhUw1HGg,"6895 E Lake Mead Blvd, Ste A3",Las Vegas,NV,89156,Mandarin Express,46,3.5,business,1,0,1,1,1,1,0,0,1,1,0,1,1,0, 1,0,0,0,0,2,0,0,0,0,0,0,0,0
sm9d8q9DJW6OVKeDlVUVKA,4505 S Maryland Pkwy,Las Vegas,NV,89119,Hazel Wilson Dining Commons,6,3.5,business,0,0,1,0,0,1,1,0,0,1,0,1,0,0, 1,0,0,2,0,2,0,0,0,0,0,0,0,0
NoSj3hV8Rlz_gUsOL4_EjQ,"Palace Station Hotel & Casino, 2416 W Sahara Ave",Las Vegas,NV,89102,Jack's Pub,19,2.5,business,1,0,1,1,0,0,1,0,0,1,0,0,0,0, 2,1,2,0,1,5,0,0,0,0,0,0,1,1
yfxDa8RFOvJPQh0rNtakHA,4029 Spring Mountain Rd,Las Vegas,NV,89102,Pho Kim Long,2247,3.5,business,0,0,1,1,0,1,0,0,0,1,0,1,1,1, 2,1,1,0,0,3,0,0,0,0,0,0,0,0
VFXKmRqMw1UX852ARt4rhA,5335 S Fort Apache Rd,Las Vegas,NV,89148,The Human Bean,86,4.5,business,0,0,1,1,0,0,0,0,0,0,0,0,0,1, 1,0,0,0,0,2,0,1,0,0,0,0,0,0
l5NUIeAo6Fk-Vx4nm3Xqfg,5035 S Fort Apache Rd,Las Vegas,NV,89148,China Ginger,59,3.5,business,1,0,1,1,1,1,0,0,1,1,1,1,1,1, 2,1,1,2,0,2,0,0,0,0,0,0,0,0
W0oH-WXVdQj98XJ9Obn82Q,"Gold Coast Casino, 4000 W Flamingo Rd",Las Vegas,NV,89103,TGI Fridays,127,2.5,business,1,0,1,1,0,1,1,0,0,1,0,1,1,1, 2,1,2,2,0,2,0,0,0,0,0,1,0,0
EgGdnaotJpPvxCFyZPJeUw,4945 W. Craig Road,Las Vegas,NV,89130,Pizza Hut,9,2.0,business,0,0,1,0,0,1,0,0,1,1,0,1,0,0, 1,0,0,0,0,2,0,0,0,1,0,0,0,0
9i-yWC0t6NzcDmT1NMKilw,9560 S Eastern Ave,Las Vegas,NV,89123,California Crab,32,3.0,business,0,0,1,1,0,1,1,0,0,1,1,1,1,1, 2,1,1,0,0,2,0,0,0,0,0,0,0,0
rTx5vu0zuhggAbgsx1uVtA,516 Fremont St,Las Vegas,NV,89101,Vanguard Lounge,154,4.0,business,0,0,1,1,0,0,1,1,0,1,0,0,0,1, 2,1,2,0,1,3,0,0,0,0,0,0,1,1
LFVOBCoHJY0cEKGkyAOAfg,1321 W Sunset Rd,Henderson,NV,89014,Five Guys Burgers and Fries,38,3.5,business,1,0,1,0,0,1,0,0,0,1,0,1,0,1, 2,0,0,0,0,4,0,0,0,0,1,0,0,0
f1L-fI_wM5aH7_YG7WcUaA,6475 West Charleston Blvd,Las Vegas,NV,89146,Campus Commons Food Court,7,3.5,business,0,0,1,0,0,1,0,0,1,1,0,1,0,0, 1,0,0,2,0,2,0,0,0,0,1,0,0,0
06MlxbtB4ZYeg_ri02RIAQ,2401 S Decatur Blvd,Las Vegas,NV,89102,El Pollo Loco,41,2.5,business,0,0,1,1,1,1,0,1,0,1,0,1,0,1, 1,1,0,0,0,3,0,0,0,0,1,0,0,0
GutGxr0snLHD0uNPpJ7ypA,"5757 Wayne Newton Blvd, Gate A, Terminal 1",Las Vegas,NV,89119,The B Lounge,8,2.0,business,0,0,1,0,0,0,1,0,0,1,0,0,0,0, 2,1,2,0,0,3,0,0,0,0,0,0,1,1
ltGrILPoBdhDPW7puGmI1Q,4500 Tropicana,Las Vegas,NV,89121,Brendan's,6,3.0,business,1,0,1,0,0,0,1,0,0,1,0,0,0,0, 2,0,2,0,1,5,0,0,0,0,0,0,1,1
IKmJzb67sLsaKa8PnCdl1w,2205 S Rainbow Blvd,Las Vegas,NV,89146,Arby's Roast Beef Sandwich Restaurants,7,2.0,business,0,0,1,0,0,1,0,0,0,0,0,1,0,0, 1,0,0,0,0,2,0,0,1,0,0,0,0,0
apATPHcdiWr-Tgywu6mvHg,6355 E Russell Rd,Las Vegas,NV,89122,Roberto's Taco Shop,29,2.0,business,1,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,1,0,0,0,2,0,0,0,0,0,0,0,0
X5uxdU9GHoUAqo2wmbg3OQ,"5115 Spring Mountain Rd, Ste 217",Las Vegas,NV,89103,Island Malaysian Cuisine,192,4.0,business,1,0,1,0,1,1,1,0,1,1,1,1,1,2, 2,1,1,2,0,9,0,0,0,0,0,0,0,0
tjYHsz4ydS6GuBSv-uifQA,"Caesars Palace, 3570 Las Vegas Blvd S",Las Vegas,NV,89136,Hyakumi,92,3.0,business,0,0,1,1,0,0,0,0,0,1,1,0,1,2, 3,2,2,0,0,3,0,0,0,0,0,0,0,0
uX0qfWBvCbXHFIAsMYjmXg,"5020 E Tropicana Ave, Ste 1",Las Vegas,NV,89122,Little Caesar's Pizza,9,2.0,business,0,0,1,0,1,1,0,0,0,0,0,1,0,0, 1,0,0,0,0,2,0,0,0,1,0,0,0,0
Cn-3QY2-FHPL73VbZTfGag,3790 E Tropicana Ave,Las Vegas,NV,89121,Jack In The Box,17,2.5,business,0,0,1,0,0,1,0,0,0,1,0,1,0,1, 1,0,0,0,0,2,0,0,0,0,1,0,0,0
5eqm4pyz-egd255X7PB8Xg,"3430 E Tropicana Ave, Ste 47",Las Vegas,NV,89121,Las Vegas Eagle,22,2.5,business,0,0,1,1,0,0,1,0,0,1,0,0,0,1, 1,1,2,0,1,3,0,0,0,0,0,0,1,1
ts5Vjynp92Uvzyouj0NGFQ,"4200 N Washington Blvd, Ste 429",Nellis Afb,NV,89191,Nellis AFB Popeye's,11,3.5,business,1,0,1,0,0,1,1,0,0,1,0,1,0,0, 1,0,0,0,0,2,0,0,0,0,1,0,0,0
TYGVaav4hWZioQlk9Ig78A,1675 S Industrial Rd,Las Vegas,NV,89102,Cody's Smokin' Barbecue,70,4.5,business,1,0,1,0,1,0,1,1,1,1,0,1,0,1, 2,1,2,0,0,2,0,0,0,0,0,0,0,0
E9Bq0UKtg3tB1yr2QXZ0Dg,"420 S Rampart Blvd, Ste 150",Las Vegas,NV,89145,Waffle Bar,25,3.0,business,0,0,1,1,0,1,0,1,0,1,0,1,1,3, 1,1,0,0,0,7,0,0,0,0,0,0,0,0
oXozyDYGP0GhwBxVIP-NZg,"9985 S Eastern Ave, Ste 100",Las Vegas,NV,89183,Spicy Pickle,66,3.5,business,0,0,1,1,1,1,0,1,0,1,0,1,0,1, 1,1,0,0,0,2,0,0,1,0,0,0,0,0
1_eNhr53_bTPy11vvVL4Hw,3762 E Flamingo Rd,Las Vegas,NV,89121,El Tinajon Cuban Food,21,4.0,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,2,0,2,0,0,0,0,0,0,0,0
KuyB4pILxj4pKHvbY6CrJg,"7920 S Rainbow Blvd, Ste 100",Las Vegas,NV,89139,Serenade,412,4.0,business,1,0,1,0,0,0,0,1,0,0,0,1,0,1, 1,0,0,2,0,4,0,1,0,0,0,0,0,0
Z0kPVmXzo2rLEJwdothOWw,"2797 S Maryland Pkwy, Ste 18",Las Vegas,NV,89109,Goldilocks,93,2.5,business,1,0,1,1,1,1,1,0,0,1,0,1,0,1, 2,0,0,0,0,4,0,0,0,0,0,0,0,0
dDqG-lKO9BRadoQ9fmWP-A,3950 Koval Ln,Las Vegas,NV,89109,Prospector Joe's,3,2.5,business,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1
5QOCyPAbL3SkukGtcojr3g,4297-4349 S Nellis Blvd,Las Vegas,NV,89121,Roxy's Bar,3,4.5,business,0,0,1,0,0,0,0,0,0,1,0,0,0,0, 1,0,2,0,0,2,0,0,0,0,0,0,1,1
hgwkI7cx-ki7cWOSzzyTLw,4310 E Tropicana Ave,Las Vegas,NV,89121,Quickee Burgers,5,2.0,business,0,0,1,0,0,1,0,0,1,1,0,1,0,0, 1,0,0,0,0,3,0,0,0,0,1,0,0,0
9ae7asMUB-Fty3tw6m18qQ,3700 W Flamingo Rd,Las Vegas,NV,89103,Pho Da Nang Vietnamese Kitchen,73,3.0,business,1,0,1,0,0,1,1,0,0,1,0,1,0,1, 2,1,1,0,0,2,0,0,0,0,0,0,0,0
h19bR52xQ9fQWGMTSbjnbw,6160 W Tropicana Ave,Las Vegas,NV,89103,BG Bistro,84,4.0,business,1,0,1,1,1,1,1,1,1,1,1,1,1,1, 2,1,2,2,0,7,0,0,0,0,0,1,0,0
PrFLJCD1zz1s0bjKEigDLg,3700 W Flamingo Rd,Las Vegas,NV,89103,I-Bar,26,3.5,business,0,0,1,0,0,0,1,0,0,1,0,0,0,1, 2,1,2,0,1,2,0,0,0,0,0,0,1,1
bZnD69OY3a9RIf2-yuu2ug,"Santa Fe Station Hotel & Casino, 4950 N Rancho Dr",Las Vegas,NV,89130,4949 Lounge,7,3.5,business,0,0,1,0,0,0,1,0,0,1,0,0,0,0, 3,0,2,0,2,3,0,0,0,0,0,0,1,1
BzqwAx_KlRPAMGXw1xHXag,"7435 S Eastern Ave, Ste 110",Las Vegas,NV,89123,Garden Cafe,23,4.0,business,0,0,1,0,1,1,1,1,1,1,1,1,1,1, 1,1,0,2,0,3,0,0,0,1,0,0,0,0
yDWoMtwZg2PnXlwdUhjp-A,"2085 N Jones Blvd, Unit 6",Las Vegas,NV,89108,Domino's Pizza,12,3.0,business,0,0,1,0,0,1,0,0,1,1,0,1,0,0, 2,0,0,0,0,4,0,0,1,1,0,0,0,0
k9b96JXlNewj36ddrce9Jw,302 S Rampart Blvd,Las Vegas,NV,89145,Garden Grill,84,5.0,business,1,0,1,0,1,1,0,1,0,1,0,1,0,1, 1,1,0,0,0,7,0,0,0,0,0,0,0,0
OJdufUU3hVabgviIBHksYw,"2605 S Decatur Blvd, Ste 109",Las Vegas,NV,89102,Aloha Kitchen & Bar,388,3.5,business,1,0,1,1,1,1,0,0,0,1,0,1,0,1, 1,1,2,0,1,5,0,0,0,0,0,0,1,1
Wu8Ia0A5HkIlpu5ptfvcvg,"4604 W Sahara Ave, Ste 10",Las Vegas,NV,89102,PT's,18,3.5,business,1,0,1,0,0,0,1,0,0,1,0,0,0,0, 1,0,2,2,2,6,0,0,0,0,0,0,1,1
nubHGTPakh7v6Y_f8lOkbg,2721 W Sahara Ave,Las Vegas,NV,89102,Wayne's Sushi Bar,40,4.5,business,0,0,1,1,0,1,0,0,0,1,1,1,1,1, 2,0,1,0,0,2,0,0,0,0,0,0,0,0
TOi6KY8b7e1Au-TqC-I7lw,"1550 Horizon Ridge Pkwy, Ste M",Henderson,NV,89012,Branded Meats,51,4.0,business,0,0,1,0,0,0,0,0,0,0,0,1,0,1, 2,1,1,0,0,6,0,0,0,0,0,0,0,0
WuTfKVz5g5cM2Cq5UD0Nxw,"9620 Las Vegas S Blvd, Ste N-8",Henderson,NV,89123,Haiku & Thai,4,2.0,business,0,0,1,1,0,1,0,0,1,1,0,1,1,1, 2,0,1,0,0,3,0,0,0,0,0,0,0,0
L2FZfel378lIpeqFrhX1lg,"MGM Grand, 3799 Las Vegas Blvd S",Las Vegas,NV,89136,Studio Wok,3,2.5,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
065c76tt1dXBNmoGBymUgQ,"707 Fremont St, Ste 1050",Las Vegas,NV,89101,Cheffini's Hot Dogs,111,4.0,business,1,0,1,1,0,1,0,1,1,1,0,1,0,1, 1,2,1,2,0,6,0,1,0,0,0,0,0,0
Rf41BVuBNLsSWbCla28Tig,170 N Boulder Hwy,Henderson,NV,89015,Capriotti's Sandwich Shop,32,3.0,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,2,0,0,1,0,0,0,0,0
6gjHyXFo1WXlvf8bUjV2Sw,1106 S 3rd St,Las Vegas,NV,89104,Downtown Vintage Guitars,5,3.5,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1
Ql_yYull9tglbdsiNZcJiA,"3025 Sammy Davis Jr Dr, Ste 200",Las Vegas,NV,89109,Sapphire Pool & Dayclub,42,4.0,business,0,0,1,1,0,0,1,1,0,1,0,0,0,2, 2,0,2,0,1,9,0,0,0,0,0,0,1,1
_3olhuCXhoqjy4M2rBp1YA,3939 W Spring Mountain Rd,Las Vegas,NV,89102,The Golden Tiki,489,4.5,business,1,0,1,1,0,0,0,0,0,1,1,0,0,1, 2,0,2,0,1,9,0,0,0,0,0,0,1,1
Y14TOXSN40oWw7d5mPEkNA,4011 Spring Mountain Rd,Las Vegas,NV,89102,World of Feng Shui,4,5.0,business,0,0,1,0,0,0,0,0,0,0,0,0,0,0, 3,0,0,0,0,6,0,0,0,0,0,0,0,0
O0DxNujKaN-KIfcgbV3MgA,2440 S Maryland Pkwy,Las Vegas,NV,89104,Pollo Inka Express,62,4.0,business,1,0,1,1,1,1,1,0,0,1,0,1,0,1, 1,0,0,0,0,4,0,0,0,0,1,0,0,0
OlWWHMKPSroPqnLd1I5ujg,6300 W Charleston,Las Vegas,NV,89102,Denny's,53,2.5,business,1,0,1,0,0,1,0,0,0,1,0,1,1,1, 2,1,0,2,0,4,0,0,0,0,0,1,0,0
YKVYdzkdGNTHRJvWehY5Og,727 Wright Brothers Ln,Las Vegas,NV,89119,Sammy's Beach Bar & Grill,134,2.5,business,0,0,1,0,0,0,1,0,0,1,0,1,1,0, 2,1,2,2,0,4,0,0,1,0,0,1,0,0
UdlR4dbP1zlZpwlND50wjg,"4305 S Dean Martin, Ste 110",Las Vegas,NV,89103,Vegas Stripper University,11,3.5,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1
u7ObTG7tOuLn_kEXXKY8NQ,"4985 W Tropicana Ave, Ste 101",Las Vegas,NV,89103,Quiznos,9,3.0,business,0,0,1,0,1,1,1,1,1,1,0,1,0,0, 1,1,0,0,0,4,0,0,1,0,1,0,0,0
r2vAwakuF7qXNtQDuMEFpA,4780 W Tropicana Ave,Las Vegas,NV,89103,Panda Express,30,2.5,business,1,0,1,1,1,1,1,0,0,1,0,1,0,1, 1,1,0,0,0,3,0,0,0,0,1,0,0,0
kkD5pal9rRzE4PjeYSL9mA,348 N Nellis Blvd,Las Vegas,NV,89110,Del Taco,11,3.0,business,1,0,1,0,0,1,0,1,0,1,0,1,0,0, 1,1,0,2,0,2,0,0,0,0,0,0,0,0
